"Applicant","Edu_Parent1","Edu_Parent2","Sex","White","Asian","HSGPA","SAT_ACT","College","Admitted","Enrolled","College_GPA","Admit_Tree_Pred","Admit_Tree_Prob","Enrolled_Factor","Enroll_Tree_Pred","Enroll_Tree_Prob"
15932,6,4,"M","1","0",3.78,1240,"Business & Economics","1","1",2.981,1,0.855172413793103,"1","1",1
15934,6,6,"F","0","1",3.95,1530,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
15936,5,4,"F","0","0",4.33,1230,"Math & Science","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
15943,1,1,"M","0","1",3.9,1130,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
15953,2,2,"M","0","1",3.91,1120,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
15957,1,1,"M","0","0",3.79,1230,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
15961,7,6,"M","1","0",4.2,1300,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
15969,1,2,"F","0","0",3.85,1070,"Arts & Letters","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
15971,4,6,"M","1","0",3.85,1340,"Math & Science","1","1",2.736,1,0.903225806451613,"1","1",1
15972,4,4,"M","0","0",3.85,1110,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
15974,7,4,"M","1","0",4.25,1180,"Business & Economics","1","1",3.195,1,0.854901960784314,"1","1",1
15977,6,6,"M","1","0",4.08,1250,"Math & Science","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
15980,1,1,"M","0","0",3.4,1140,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
15981,7,3,"M","1","0",3.9,1070,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
15988,7,3,"M","1","0",3.45,1450,"Math & Science","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
15993,3,1,"F","0","0",4.14,1230,"Business & Economics","1","0",NA,1,0.717948717948718,"0","0",0.00160901045856798
15996,7,4,"M","0","0",3.6,1140,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16004,6,6,"M","1","0",4.23,1200,"Math & Science","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16007,3,3,"F","0","0",3.93,1250,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
16008,6,6,"M","0","0",4.05,1470,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16017,6,4,"F","1","0",3.95,1320,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16020,1,2,"M","0","0",3.96,1240,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
16024,7,6,"F","0","1",3.88,1370,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16036,4,4,"M","0","0",3.97,1310,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16038,6,6,"F","1","0",3.83,1170,"Arts & Letters","1","1",3.338,1,0.854901960784314,"1","1",1
16045,2,2,"F","0","1",3.5,1250,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16049,3,7,"F","1","0",4.05,1320,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16053,3,2,"M","0","0",3.25,1330,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
16055,1,1,"M","0","0",3.85,1290,"Business & Economics","1","0",NA,1,0.909090909090909,"0","0",0
16058,6,6,"F","1","0",4.25,1360,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16060,1,4,"F","0","0",3.37,1130,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16062,3,4,"F","0","1",4.05,1220,"Math & Science","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16065,7,5,"F","0","1",3.91,1460,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16067,4,4,"M","0","1",4.05,1240,"Arts & Letters","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16068,3,3,"M","0","1",4.04,1500,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16071,6,6,"M","1","0",3.62,1410,"Arts & Letters","1","0",NA,1,0.818181818181818,"0","0",0.173497267759563
16074,1,1,"M","0","0",3.9,1200,"Business & Economics","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
16082,6,6,"M","0","1",3.6,1060,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16087,6,6,"F","1","0",3.67,1400,"Business & Economics","1","0",NA,1,0.880952380952381,"0","0",0.123106060606061
16091,3,3,"F","0","0",4.04,960,"Math & Science","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
16093,4,7,"M","1","0",3.14,1290,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
16094,7,6,"M","1","0",3.77,1210,"Math & Science","1","1",2.836,1,0.855172413793103,"1","1",1
16096,6,7,"M","1","0",3.96,1030,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
16100,7,6,"M","0","0",3.1,1520,"Math & Science","1","0",NA,0,0.156017830609212,"0","0",0
16104,6,4,"F","0","1",4.27,1280,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16108,7,3,"M","1","0",3.7,1360,"Math & Science","1","0",NA,0,0.336,"0","0",0.00160901045856798
16109,7,7,"M","0","0",4.3,1310,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16110,7,4,"M","0","0",3.95,1500,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16116,3,6,"M","1","0",3.85,1350,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16118,6,6,"F","0","0",4.12,1010,"Math & Science","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
16123,6,6,"F","1","0",4.1,1340,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16124,7,7,"F","0","1",3.92,1400,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16129,4,6,"M","1","0",4.09,1470,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16137,6,6,"F","0","0",3.19,1200,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16139,1,1,"M","0","1",3.55,1220,"Business & Economics","1","1",2.045,1,0.855172413793103,"1","1",1
16140,6,6,"M","1","0",3.5,980,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16144,1,1,"M","0","0",3.59,980,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16146,7,7,"F","0","1",3.92,1450,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16151,6,6,"M","0","1",3.77,1180,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16155,7,6,"M","1","0",3.73,1380,"Business & Economics","1","0",NA,1,0.631578947368421,"0","0",0.00160901045856798
16162,7,7,"F","0","1",3.8,1490,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16164,2,1,"M","0","1",3.67,1130,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16167,6,6,"F","1","0",4.3,1270,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16170,3,7,"M","1","0",3.74,1420,"Business & Economics","1","0",NA,1,0.880952380952381,"0","0",0.123106060606061
16173,6,3,"M","1","0",4,1550,"Business & Economics","1","1",3.46,1,0.896933560477002,"1","0",0.123106060606061
16180,1,1,"M","0","1",3.68,1230,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16187,7,6,"M","0","0",3.33,1220,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16191,6,5,"F","0","1",3.5,1410,"Math & Science","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
16194,7,6,"F","1","0",3.64,1100,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16195,7,6,"M","0","1",3.54,1360,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
16196,4,4,"M","0","1",4.18,1170,"Math & Science","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16199,3,3,"M","0","0",3.65,1310,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
16200,7,5,"F","1","0",3.97,1400,"Business & Economics","1","1",3.704,1,0.896933560477002,"1","0",0.123106060606061
16203,2,4,"F","0","1",4,1100,"Math & Science","1","0",NA,0,0.393939393939394,"0","0",0.00160901045856798
16210,2,5,"F","0","1",3.8,1230,"Math & Science","1","0",NA,1,0.8,"0","0",0.173497267759563
16218,7,6,"F","1","0",4.29,1300,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16219,7,7,"M","0","0",3.75,1310,"Math & Science","1","0",NA,0,0.336,"0","0",0.00160901045856798
16222,7,5,"F","0","0",3.4,1070,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16226,2,1,"M","0","1",3.64,1180,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16237,6,6,"M","1","0",4.15,1460,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16241,4,7,"F","0","0",4.05,1150,"Arts & Letters","1","0",NA,0,0.308370044052863,"0","0",0.00160901045856798
16249,7,7,"M","1","0",4.25,1280,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16252,4,6,"M","1","0",3.45,1330,"Math & Science","1","1",2.07,1,0.855172413793103,"1","1",1
16255,3,6,"F","0","0",4.04,1240,"Arts & Letters","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16261,7,6,"F","0","1",3.95,1390,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16270,6,6,"F","0","0",4.14,1360,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16273,7,7,"M","1","0",3.92,1470,"Business & Economics","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16275,4,3,"F","1","0",3.9,1380,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16282,6,6,"M","1","0",4,1410,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16283,6,6,"M","0","0",4.12,1470,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16290,6,7,"M","1","0",3.75,1450,"Arts & Letters","1","0",NA,1,0.818181818181818,"0","0",0.173497267759563
16309,4,6,"F","0","0",4.17,1170,"Arts & Letters","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16313,3,6,"F","1","0",3.9,1250,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
16321,6,5,"M","1","0",3.92,1350,"Business & Economics","1","1",3.336,1,0.896933560477002,"1","0",0.123106060606061
16332,5,3,"F","0","0",3.59,1220,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16337,1,1,"M","0","1",3.85,1070,"Arts & Letters","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
16340,7,7,"M","1","0",4.17,1260,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16350,3,2,"F","0","0",3.5,930,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16355,7,4,"M","0","1",4.04,1410,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16363,7,7,"M","0","0",3.41,1300,"Arts & Letters","1","0",NA,0,0.156017830609212,"0","0",0.00160901045856798
16364,6,3,"F","0","0",4,1310,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16365,1,1,"M","0","0",4.25,1050,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
16368,7,7,"F","1","0",3.71,1280,"Business & Economics","1","0",NA,1,0.631578947368421,"0","0",0.00160901045856798
16373,4,6,"F","1","0",4,1320,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16374,7,6,"M","0","1",3.88,1300,"Math & Science","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
16375,3,3,"F","1","0",4.15,1390,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16378,5,3,"M","1","0",3.83,1430,"Business & Economics","1","1",3.096,1,0.896933560477002,"1","0",0.123106060606061
16388,6,4,"F","1","0",4.36,1400,"Arts & Letters","1","1",3.806,1,0.896933560477002,"1","0",0.123106060606061
16400,1,1,"F","0","1",3.82,1080,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
16401,1,1,"F","0","1",4.21,1280,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16413,4,7,"M","0","0",3.55,1360,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
16414,4,6,"F","1","0",3.85,1400,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16425,3,4,"F","0","0",3.74,1210,"Business & Economics","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16429,2,2,"M","0","0",4.27,1080,"Business & Economics","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
16437,3,5,"F","0","0",3.7,1400,"Math & Science","1","0",NA,1,0.818181818181818,"0","0",0.173497267759563
16438,6,4,"F","1","0",4.32,1480,"Math & Science","1","1",3.528,1,0.896933560477002,"1","0",0.123106060606061
16439,4,4,"F","1","0",3.35,1150,"Math & Science","1","1",3.17,1,0.855172413793103,"1","1",1
16441,7,1,"F","0","0",3.69,970,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16451,4,6,"F","0","1",3.9,1050,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
16462,4,1,"F","0","0",3.83,1060,"Business & Economics","1","1",2.728,1,0.854901960784314,"1","1",1
16466,6,6,"F","1","0",4.19,1250,"Arts & Letters","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16471,3,3,"F","0","1",3.83,1050,"Math & Science","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
16473,7,7,"F","0","0",3.54,990,"Math & Science","1","1",2.974,1,0.855172413793103,"1","1",1
16476,6,7,"F","0","0",3.73,1210,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16483,6,3,"M","0","1",3.9,1100,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
16484,7,3,"M","1","0",4.04,1200,"Math & Science","1","1",3.363,1,0.854901960784314,"1","1",1
16485,4,4,"F","0","1",4.31,1370,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16493,7,7,"F","1","0",4.07,1420,"Math & Science","1","1",3.832,1,0.896933560477002,"1","0",0.123106060606061
16499,1,1,"F","1","0",4.33,1280,"Business & Economics","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16507,7,4,"F","0","0",3.8,960,"Math & Science","1","1",0.94,1,0.854901960784314,"1","1",1
16510,3,4,"F","1","0",3.77,1200,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16522,2,2,"F","0","1",3.71,1080,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16529,7,4,"F","1","0",3.88,1270,"Math & Science","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
16531,1,1,"M","0","0",4.07,1260,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16534,6,6,"M","0","1",4.05,1480,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16535,3,6,"F","0","1",4.24,1190,"Arts & Letters","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16544,7,7,"M","1","0",3.72,1270,"Math & Science","1","1",3.445,1,0.855172413793103,"1","1",1
16550,6,5,"M","1","0",3.61,1190,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16555,1,1,"F","0","1",3.68,1260,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16565,6,4,"M","1","0",3.74,1450,"Math & Science","1","1",2.66,1,0.855172413793103,"1","1",1
16572,6,5,"F","0","0",4.22,1600,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16573,2,2,"F","0","0",3.67,1070,"Business & Economics","1","1",2.699,1,0.855172413793103,"1","1",1
16576,1,1,"F","0","1",4.25,1140,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
16581,3,3,"M","0","0",3.55,1300,"Business & Economics","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
16582,3,3,"F","1","0",3.2,1140,"Math & Science","1","1",2.755,1,0.84,"1","1",1
16586,6,6,"F","1","0",3.64,1180,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16588,7,7,"M","0","0",4.04,1290,"Arts & Letters","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16592,2,5,"M","0","0",3.67,790,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16607,7,7,"M","0","0",3.41,1160,"Math & Science","1","1",0.891,1,0.855172413793103,"1","1",1
16610,5,6,"F","0","0",4.04,1290,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16614,1,1,"F","0","1",4,930,"Math & Science","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
16619,7,7,"M","0","0",3.82,1400,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16621,1,1,"F","0","1",3.57,1170,"Business & Economics","1","1",1.515,1,0.855172413793103,"1","1",1
16622,7,7,"F","1","0",4.15,1360,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16624,7,7,"F","0","0",3.83,1260,"Arts & Letters","1","0",NA,0,0.378048780487805,"0","0",0.00160901045856798
16628,2,2,"M","0","0",3.73,1070,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16631,3,4,"M","0","0",4.12,1210,"Math & Science","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16632,6,5,"M","0","0",3.93,1290,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16634,3,2,"F","0","0",4.04,1160,"Math & Science","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16641,7,6,"F","0","1",4.17,1560,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16643,1,1,"F","0","1",4.18,1070,"Business & Economics","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
16646,7,7,"M","1","0",3.88,1420,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16650,7,6,"M","1","0",3.6,1350,"Arts & Letters","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
16651,1,1,"M","0","0",4.25,1190,"Math & Science","1","0",NA,1,0.793939393939394,"0","0",0.173497267759563
16652,1,1,"M","0","1",3.2,1260,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16656,1,1,"F","0","0",4.04,1470,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16662,6,4,"M","1","0",3.95,1150,"Business & Economics","1","1",3.366,1,0.854901960784314,"1","1",1
16664,7,7,"F","0","1",3.32,1250,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16671,3,4,"M","0","0",3.8,1180,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
16673,7,6,"M","0","1",3.04,1270,"Business & Economics","1","0",NA,0,0.156017830609212,"0","0",0
16674,3,3,"F","1","0",4.23,1190,"Math & Science","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16675,1,3,"F","0","0",4,900,"Math & Science","1","0",NA,0,0.320754716981132,"0","0",0.00160901045856798
16676,4,3,"M","1","0",3.46,1260,"Arts & Letters","1","1",2.176,1,0.855172413793103,"1","1",1
16683,6,7,"F","0","0",4.05,1410,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16687,4,6,"F","0","0",4,1270,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16688,1,1,"F","0","0",3.59,1140,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16700,1,3,"M","0","0",3.67,1320,"Math & Science","1","0",NA,1,0.916666666666667,"0","0",0
16702,7,6,"M","0","0",3.66,1370,"Business & Economics","1","0",NA,0,0.26978417266187,"0","0",0.00160901045856798
16708,6,6,"F","0","0",3.8,1180,"Arts & Letters","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
16709,2,5,"F","0","1",4,1430,"Math & Science","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16710,3,6,"F","1","0",4,1180,"Business & Economics","1","0",NA,0,0.245187436676798,"0","0",0.00160901045856798
16713,1,1,"F","0","0",3.5,1030,"Arts & Letters","1","1",0.889,1,0.855172413793103,"1","1",1
16714,6,6,"F","0","0",3.82,1270,"Business & Economics","1","1",3.245,1,0.903225806451613,"1","1",1
16717,3,3,"M","0","0",3.46,1120,"Math & Science","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16718,3,3,"M","1","0",4.09,1320,"Math & Science","1","0",NA,1,0.73936170212766,"0","0",0.173497267759563
16721,6,6,"F","0","1",3.82,1440,"Arts & Letters","1","0",NA,1,0.896933560477002,"0","0",0.123106060606061
16728,7,6,"F","0","0",4.12,1170,"Arts & Letters","1","0",NA,1,0.652777777777778,"0","0",0.00160901045856798
16736,6,5,"F","1","0",3.73,1140,"Arts & Letters","1","0",NA,0,0.05676072418855,"0","0",0.00160901045856798
16739,5,6,"M","1","0",3.73,1290,"Business & Economics","1","1",2.872,1,0.855172413793103,"1","1",1
